tx,GetCode,GetBlockAtHeight,GetValue,RevokeEncodedAccountKey,ContractFunctionInvoke,function_or_loop_call,GetStorageCapacity,SetValue,ResolveLocation,GetAccountContractCode,GetCurrentBlockHeight,ValidatePublicKey,ValueExists,AddAccountKey,CreateAccount,UpdateAccountContractCode,GetProgram,GenerateUUID,SetProgram,AllocateStorageIndex,AddEncodedAccountKey,GetStorageUsed,EmitEvent,ms
d5377e4e1f3446436673e5848a082f3ff6c61e558c0a84d67f6763a8e3280df0,0,0,1777,0,3,25,3,352,2,0,0,0,0,0,0,0,13,1,1,0,0,3,1,4
2c03abc56a3a2e08f902966c648cd991de71b2f9014042770e968ae0e6935dbb,0,1,18242,0,4,67,4,11059,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,6
ddd0a91af60ab70afcecd799d84249173a841b561de772c214600d5e83c139d0,0,0,13625,0,4,68,4,6055,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
311919b2917afa22fe66e8b466e6abcb5e97aa909d4dadf713415fb23587c5f2,0,1,2846,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,4
c6e1129e425635a4165a5e4c24ca1f18e2fd921f013326d0ab317e36068f5b7c,0,0,16530,0,3,208,3,8415,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,6
aca4fc37d7abf3d213bde2fd84bc78af720954b3adc62c33376df8f16cf4db28,0,0,14224,0,5,114,4,12658,3,0,0,6,5,6,1,0,23,6,1,7,0,4,13,9
4aa23d1ac3c99874f87719bafe42217ef96a70b030607a8be861bd2fdb11fced,0,0,4766,0,3,50,3,3981,3,0,0,0,0,0,0,0,18,3,1,4,0,3,1,6
50a28978432e72f36bd67fa3a7186b184bca0c6083b4060db28293dec332bf65,0,0,12864,0,4,68,4,4816,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,8
bfb7ca07ef638809f1f6fcc093c83af956c73d33d2bc45306cb33219f66d9bc4,0,0,5341,0,3,37,3,458,2,0,0,0,0,0,0,0,16,1,1,0,0,3,3,8
67fd5442200014109c9c91b81e5e8e63a663c8b3311a8f412b6178a1df219dc4,0,0,14896,0,4,68,4,6920,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,9
4e57c73a9bba76f12ce3f0046fce619c5e160297165ef0d1516f609a49f2eeaf,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,6
87f88924fc96368308ac6982354bf2b273201ede88ffa0b2bde48e883d2f0ea3,0,0,15540,0,3,208,3,8112,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,10
539a6c9d6c61200c4e718182a3a36d6a97e71baf293b4a06181451e90805579c,0,0,13064,0,5,114,4,11498,3,0,0,6,5,6,1,0,23,6,1,7,0,4,13,10
14f270b9a52d52489052d9522020206e75eb26c9bf63422ef84481dfbd7f0892,0,0,13046,0,4,68,4,4918,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,8
3d7e20a50120f81faf5ccd26455748eef69b4d9a5bb9382d22c9d72a991c39ce,0,1,18721,0,4,67,4,11456,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
facb5324b71a229a7cd678042bf319e63e11fb8f758b4e93f11981875db3acce,0,1,2846,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
2f66412ae39643629385373906074f1ad2c1827c03075423f62c9ed32fac82c9,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
42e26f4aefef68a06b9e213c6301561f375c37edf9e8a09c700e915176c299b7,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
d9e0a4aa1d7a0cf35e9c4a405447620932cd0c177c3e6e7712b563922e894fd3,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
54fadf39e8f4fe54a0f1fcdfa4ab2da3a6e2905ac70fdb39e287637d0317ece0,0,0,12083,0,4,69,4,7969,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,6
37fc1be2ce32a4d73736344172b8918f035e5dcf3cf05b8dea1837ef12696778,0,1,13917,0,5,724,5,5755,6,0,1,0,0,0,0,0,28,13,1,10,0,5,53,11
0b47d70153a0d91186351203d78a83c6faeb44112e7a746d601b1b9307bbfc06,0,0,13827,0,4,68,4,6123,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,10
e8f24e449653694a5cc277555dc2a99e2b0622ab406172ae6f4c879c75c37a3f,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,8
6e51a59ac24ab7980c8345c05a8054de6a32f91492556a06f6c7964458d8ea68,0,1,18702,0,4,67,4,11852,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
d40740be32b0c6bde867b7a4103ea445a988ccf54b845ca509323e7a47b82100,0,2,28874,0,5,131,5,19271,3,0,2,0,0,0,0,0,22,4,1,8,0,5,4,9
fc4ede65c0ec2df514a52296bfeacb4c35873fbce77b70f7a14560fcf44f8cf5,0,0,12295,0,4,68,4,4731,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
04b86c2ba45325cbbd28980ba9b366320d3ea53ae4c6aaf509333391cb32e878,0,1,17418,0,4,67,4,10642,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
98b63e9a6b3f7f96a6bd4e849f43f4361e8a50da782cd92e66c0fc3d1f031c13,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
308602557abb4bce9f6e8e4d467ffc93f150e6720517e4cee5668548f5446a0d,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
46a00f9edf403f078ce1c871e5ed71951cd467df7a96e16bb8b87a34504bc6cb,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
1297eab62040159e87545b8f07bfe80cd592e899e10a32c6c8da66d9f28b4106,0,1,17712,0,4,67,4,10463,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
8842b2909770e43ca5c4d8dcbe9bde079fec59e946b1c5d99b4ef2b0875ad3d4,0,1,16947,0,4,67,4,10018,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
06de207b2c049ee0b885264f7f44441ba5d25f02369f48c17a695fd1ba886f70,0,0,2293,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,4
05db7753f58425a305dfc70b97d1d33d685435208db7290ef28ba06c4e0b6abe,0,0,2294,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,3
4d9d1be50fe4662061f1c8f260e2462797d1f2ab9fd5796379f561c0c54f77d0,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,9
e763d0c3258bc7a50efe2d90af8f61ee399df6661e54f17e864b44115cc1837c,0,1,4458,0,4,28,4,95,5,0,1,0,0,0,0,0,27,0,1,0,0,4,3,13
c7b8431941f2743e687210d5a1142cc1d21c8b73278654bb34ee6f577a0d4ef5,0,1,16594,0,4,67,4,10161,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
4c026bad02bd96e46b19804d1cd2867d90930c658303cced65ea31acc0b894e9,0,1,9951,0,5,114,5,5317,5,0,1,0,0,0,0,0,30,2,1,5,0,5,7,12
a29d1a3fc1fd7299151394c4355e1ae57a92b443d07375bd6e1599656350088c,0,1,9979,0,5,114,5,5550,5,0,1,0,0,0,0,0,30,2,1,5,0,5,7,13
ae6f47e8bc027258cf31b0e5fad2af44c1e8c7fe68a35612718b387119f50369,0,1,18092,0,4,67,4,11359,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
43f79ddfd9b4dc1d7528f5ee878c44439fedab35f87c359ca78e8a8445d1da5a,0,1,19291,0,4,67,4,12158,3,0,1,0,0,0,0,0,19,2,1,6,0,4,2,7
5a643119bd7a96ab58b880a854f5c7a6d28c00e5b91808e4a3c28ef995dcebf5,0,0,23654,0,4,425,4,23780,5,0,0,0,0,0,0,0,27,6,1,18,0,4,24,10
e4846811f7f537799beeb3a27fa78d877d2d7c5133532f62401dfc9987e2ef34,0,0,16953,0,3,208,3,8838,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,8
63df0b69fb7105037cbc34a0f6fd6aea50a4fbf9b26d2f0722781730e2dea272,0,1,4490,0,4,28,4,127,5,0,1,0,0,0,0,0,27,0,1,0,0,4,3,7
201c7c5ca30618d26ef6bebda854c348835e94d39565290b465e69f75865f875,0,0,14675,0,4,68,4,6699,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
be44aa36ef21f643cff26a7eccc80ee8a4fe03f07657b23219b21785d1d4fc15,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
c5b724e3e3babdbdd4687d07041330d3ac81a0fa38fe75ce1d5ba083913160da,0,0,13307,0,4,69,4,9259,3,0,0,0,0,0,0,0,19,1,1,4,0,4,3,7
b3e1a20d081d02d644f1f59f39fa3c71017137b265136b643cacaa3dae5d3515,0,1,4458,0,4,28,4,95,5,0,1,0,0,0,0,0,27,0,1,0,0,4,3,6
9bd67c10b731ab8d6fe5d2e7badcd819dd27e00a5e95787b593258caa2ac3a68,0,0,20258,0,3,379,3,14043,5,0,0,0,0,0,0,0,20,7,1,28,0,3,7,10
d52b55160bd0cc5b74d676c1a28be10afe30dfc1b69afd1cb39238dc5826625f,0,1,17091,0,4,67,4,9754,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
b053da34cd6f4b3ee540dec7162bcab6e8c466f0e440474f4a73a85865a69734,0,0,25514,0,4,425,4,25398,5,0,0,0,0,0,0,0,27,6,1,18,0,4,24,9
994322e8f5ec3ed22d5882371c205d85dde660b8120a7250a31313f5aeb08a44,0,1,17439,0,4,67,4,10446,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
8e18fd9e413b8d9c51ddc63f1a0acbcceb4fd30e2cf66f8ced0a4b002144bdb9,0,0,15660,0,3,208,3,7668,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
dfd373605248e3af8645769963e1dc22aa3b7ea6c811337d9f517905f897b497,0,1,18616,0,4,67,4,11691,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
7146453f4ed917b45ca92b06a8c0ba2fbe3cba018d1d0035c6e274bfbde9f122,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,4
ad4fb6a2607c0348231ada086cb8f65cd4310f6a5585cbf95a09018051eb937b,0,0,25302,0,4,425,4,24784,5,0,0,0,0,0,0,0,27,6,1,19,0,4,24,9
05d96fb193650794edad680ef2e200b1598a14cddd3dc87e3e016f57ac7a47da,0,0,16892,0,3,208,3,8340,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,14
2a454bf9fb45cda983d1abeb1bb6d063884caf45194007791550f8c7ccc4c7e9,0,0,13153,0,4,68,4,5513,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,12
0cfdfcf5d6c7a6e2435a4cd679b8a2a00a88500390be9be60a3cefcbf329dca6,0,0,14183,0,4,68,4,6223,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
1536c17be1ce25ab0aaed57d0cb26a0f26a4dbc9685a9e09d4b986ff97752147,0,2,25665,0,5,131,5,17002,3,0,2,0,0,0,0,0,22,4,1,8,0,5,4,9
c7c46f0c76ed02cc1c2000c6b7777938e22cd67ab707fb064806bf63b61112fa,0,1,18094,0,4,67,4,10911,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
dffd331ffd4652f6202cabae03854e384ee69908e9a4e3c4b701c6d9f3fd78ec,0,0,11611,0,4,69,4,7497,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,7
d5dfe940f9cd543b072a28043fb7541adb25361fe9d8b1b9f785ef704b2ba274,0,1,17312,0,4,67,4,10536,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
cfc003e6f552d8ff81d9adc3a3a5f586ecee7ee0ada5599731f3553c9f5471c5,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
d924fe4752294c2a43333908a2d14a968248c49965b695c93c503c3b17be4da9,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
2cb65f33e0d4c0460b4525c41fc1c72bcdacfe3de97f8a67edee4373706049f2,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
4001e1b9a8f6c52ba981841f095bd078395c5304d5915493fc165a79bdef5834,0,0,17191,0,5,134,5,10831,3,0,0,0,0,0,0,0,22,2,1,5,0,5,6,8
751ec81057adc05b51d37f3376ec6184fabfeeea28e409399503a2dbeb229fab,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
9ae75ea12ddcade6233602cf4f8515b0164d9ba9c6f50dd61be0bd4860ddb916,0,0,13113,0,4,68,4,6093,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
accc74acc3c5141e8f17dbe23ac676f993a65b70bcf25a6c4893ca7ee753dccf,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,6
8ec8d5c87912d9ae45f3d8233ae7633cad97c62acdfc45078c9969a2b47ededb,0,0,16526,0,3,208,3,9014,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
282f0b20347b72b7e38a84bc45ff58609a42b0af66510180d1859c4c87806685,0,0,19291,0,5,133,5,9041,3,0,0,0,0,0,0,0,22,2,1,4,0,5,6,8
c5792b02bf9ddd4056676d7e967f9c853f923773a5490fb0e5113ab1e79727c8,0,1,2190,0,3,16,3,654,1,0,1,0,0,0,0,0,11,0,1,1,0,3,1,6
bc497fc97733dd282276d501d12f9d7f87185d4296b80643ff4c087271663b27,0,1,17459,0,4,67,4,10532,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,8
8b80f7547db94436a811c19345f58ca2525cc05537ee3e377e997dadfdca23be,0,1,9943,0,5,114,5,5295,5,0,1,0,0,0,0,0,30,2,1,5,0,5,7,12
a96e9598295f256876a66bc4d2c395dc25bca30284c6b2960b90ed978ba165d3,0,1,15043,0,4,67,4,8718,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
644b4c3caaf7af30bd5687e32c4b4ac24776d2433c72f293ab6b674ce61242c0,0,1,17880,0,4,67,4,10955,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
6e2d3b966f7870408668b6625ef82d29616351fb5d4b97d96774d957fd5bee2c,0,1,18106,0,4,67,4,11505,3,0,1,0,0,0,0,0,19,2,1,6,0,4,2,7
78d56dc83ea085b4d9524aced1adb60c1c438a7f6c097eeea9921961cf64d410,0,0,2293,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,5
9affde70665f112f38c107b91ea44676617205dcef0a8c3243da7f77bfd41d11,0,0,2294,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,6
c7f1aa54f16b0302be429c96427a059f7859d09affc1c05fc21816bcd6aae545,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
f2e8687356570e7cc1e9df4fd9f9da5e85950cf5bcf35f8f5d469e5335e6519c,0,1,17990,0,4,67,4,10741,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
ec4ddae9dd0e7ca92af7f39e1e9336db2548a9ea0e9ca6ce7a682f038a1473ec,0,0,5715,0,4,37,4,1455,2,0,0,0,0,0,0,0,16,1,1,1,0,4,2,5
abe1d578ff9add7d6587374924711a94ec9b140a77309bcf927ade9aa71f8003,0,1,18665,0,4,67,4,11400,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
5fab5b0749ed84e247b8d494851bce85d39a7829a1519d347270b676d8607be4,0,0,14001,0,4,68,4,5663,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
e4c2e6d79e008c4415a5d5e12b0df3f506fdaeabf55bfffd0014226749db6618,0,0,16415,0,3,208,3,8300,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
a32a56a194ab241ba9fa4fa6919ea6eb617db147b5fc08df02083e8b47922379,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,4
3a82ccf2529d5e96e9eebb6f093fe745c0d1a0a566d90f0306e1b784434dad9a,0,0,1777,0,3,25,3,352,2,0,0,0,0,0,0,0,13,1,1,0,0,3,1,6
27ad87112cd23fcac7bfcb3dc29b004b56e62fe09267e22204d13514930d4843,0,0,13612,0,4,68,4,5564,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
52bdf9c932660175765aafa524158bb3c0d463df29a9a89cf57f94ae1282aae5,0,1,17475,0,4,67,4,10699,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
8cfc90991af4f82a11a1629784a264b44048c622ace7e10d0fd2c1e2b92d4480,0,0,5066,0,3,50,3,4277,3,0,0,0,0,0,0,0,18,3,1,4,0,3,1,5
0dfc5ba3da226923fff9fdafac1378f404f90fe8e838de2c417b7c09abf69820,0,0,5637,0,3,37,3,458,2,0,0,0,0,0,0,0,16,1,1,0,0,3,3,6
fc2fce696f85e77ac7f2510507adc6262e31680dfe47814b63938e217af64085,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
7d6753b99b542600c9fb7c373069de3e9648d40a358b335417d98fb016cc35c0,0,1,17043,0,4,67,4,10114,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
c1ba350136c28d812d5795b308ebcd33ff3b60e36eda6176e555486a4cbb1cdc,0,1,17235,0,4,67,4,10830,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,12
7789125b10cd57ca9d229f6ba3d322d9bd09fa6e7f7578ed65ef3cc373d8c019,0,1,2190,0,3,16,3,654,1,0,1,0,0,0,0,0,11,0,1,1,0,3,1,4
87f8e1b7164cded67413591f5f4075f0c8500c83dc6464c32fd4d1cb2bbe954c,0,0,16601,0,3,208,3,8317,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
9a1554548fe6762ceb7fd30282242e7da1349bd2fc59700e886da5a30efec668,0,0,14052,0,4,68,4,6092,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
d6ad40d7366498826e41b2a2443ed098f168dfccb8c484daa997b63aeab0a0b5,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
8dffeda2dbdad77b7b410c7ae90e3a29d1e4175992f05021f07cdc68083e2add,0,1,17071,0,4,67,4,10462,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
223e93dc4ab5d4c37d0b87d3b2a627a5487d2f4502136bcac274c07987aa285d,0,1,18742,0,4,67,4,11817,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
ab2cd7ddb25fa3e7dca3c7218d6393afe8cfb9d729ab14e6f4d6aa70b1c34406,5,0,5437,0,5,61,5,958,15,5,0,0,0,0,0,0,38,1,6,2,0,5,3,20
d7b23da1f8cf1bf368787abe6641ffaed323abe02b047f9d2ce94d5184daf3ba,0,1,18329,0,4,67,4,11130,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,6
fe8d19064c6fbb9e1314eb353e97bb5dc0ae1a5c2ffdf195bff1074ab7d61378,0,1,17526,0,4,67,4,10274,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
b73011f89bc8d7907c753675cb6c8a75cfc76d0eda411625a415787141a79c11,0,1,17153,0,4,67,4,10486,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
0b42b6e3dcb021c9b97c7c003a5ab5e1b9c3d1dc1fbd063320781eec06ee3a56,0,0,12980,0,4,68,4,5456,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
d30018393a3dbcc58b5c9fd239f3d737cb4d4c38045b0fbc8b2efb135055a3a9,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
161ca1d102eb0fda1813aa4c105274057348543383a4593cc2a3d3ba8b7ec48b,0,1,17872,0,4,67,4,10497,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,6
ccb5c45f16180e68779838c20aa563a1f520b1c0a311f407ad0c20327213868b,0,0,12964,0,4,68,4,5238,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,12
2a3caa5543765b33d7915ef4be1b1264f373021201d6059adad5b8852c5abb9c,0,0,16141,0,3,208,3,7857,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
821e15aa06afc3cba8a550f03bdc053790f28b857aff31d1b1504fc5d5ea2dde,0,1,16690,0,4,67,4,9573,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
33f379f0452670dd584c99d391f821a5e5f7a823da1fa3927e87ce991a0b10ee,0,0,14574,0,4,68,4,6680,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,7
dc8d508a12f07d5df36876b400195bcddc2a8f7a85ad282e6e87e3a67613be48,0,0,15178,0,4,68,4,7542,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
ef8e8b02f3248e23061aa1552582f56ef26c6d91d06ae6651c70224ca529e65b,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
69c70f7a1ed045a9dae0337534c5ed548888f569cceb2ebf52203162e1fab405,0,1,16335,0,4,67,4,9406,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
95fa8cabd7de25578c63a7fe0dadf4c2817bd4d096f5790a76fb7c30fa0b31da,0,0,17081,0,3,208,3,8693,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
ba85aeacc15b213559b545d88ae01ec13c6eec6a4069b1c62d6a8fc15d844570,0,1,16958,0,4,67,4,10182,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
d56fe9402af56bcfbbfcb00ce1302dc3f37c5191acb9d71e137502da099bbf22,0,1,18959,0,4,67,4,11760,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
8e6086a5f744c4881e85dc50e2e61e57a0f60efc5676eb78adf4c58409f0075b,0,0,13163,0,4,68,4,5523,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
e71bf2ff0f38183a350720fea9e9eee43aed4bbc7c1bcd133b493ae04dc0b666,0,0,16960,0,3,208,3,8548,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
0cbcfe5eef4e6516efdd6253112d6a3be7606e20f448868f16abc0db03bcc297,0,1,16984,0,4,67,4,10576,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
dc2f583246f03f4b4cd9c57aeeed904a32b45d7b160c6e72153f039081fa0fc5,0,0,14839,0,4,68,4,6807,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
fdf884c5a3babb5ce04f908ccb6a9fa57f916f23b006248e81fcd3cdf4f45e5e,0,1,17985,0,4,67,4,11442,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
12f5239892c3f86bf336482302fcfc8b37ce42df955f2123986bd53a773cd0e8,0,0,2293,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,4
4dbbdb8c8aa734abc847d64d32156197e044f39b51395134c821341d32856a83,0,0,2294,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,6
29966a179a652bfe16d3b71bcb4c583962bb440e3661630aa449bd940fbcb0ba,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
8d9bfd3f02c0adae5758fb04f50d6de07cfe802427f29be18f1465bde112cb7e,0,1,17596,0,4,67,4,10509,3,0,1,0,0,0,0,0,19,2,1,6,0,4,2,7
f87ae4e741d938b092eb754b16d13124a1a0b0234758f558874665fa6e943049,5,0,9631,0,7,259,7,2181,14,5,0,0,0,0,0,0,43,5,6,4,0,7,14,16
b020bc3ddd2cc6f044fcce48d431d9f338c8803472829ceab4637d24310ecca0,0,0,14500,0,4,68,4,6454,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
fb16f6593a44cbfb2e5b275cb23f8b7efcc872aef5c7c0e3a74e0963dd683245,0,1,16298,0,4,67,4,10037,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
ea0ce792632a32ba4b2ee1d02ef49cc061d737d93eaccb85dc7e611c434592a9,0,0,12921,0,4,75,4,7796,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,11
d53941779a0a3ab54a09e89e546c96cd43af07df25b251c555a048c393edb667,0,1,17892,0,4,67,4,10643,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,9
c80e42ca8a6c6fc10f16f802d881c7d9725e93839e160a74270ff61654ffef7f,0,1,18144,0,4,67,4,11477,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,10
d93894cfcc140b03083eb2d173ca9756c31d1be85037076b2ad5971802da163d,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
a548b2d90b0bddc17807908087cc312911f2c71708fee5b90c39c0c9687dd1f1,0,0,13525,0,4,68,4,5885,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
8fcde5aeff92257a8df2a7ca85fa73eea850f38c3dcb6a2942cb64370ca3e713,0,0,16505,0,3,208,3,8221,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
6a5ad984dabb15e6ddb70a5ef85c0398a1de042e3b02bebc0b35947987dfa2d3,0,0,4637,0,4,214,4,2018,7,0,0,0,0,0,0,0,27,1,1,8,0,4,2,9
8ba279ffd68b6983453cb83bd69159a8ceaaa36e82c361d89bbc4de1eeb2ee9c,0,1,2846,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
95f071597942c919ad165de9d43dc836125fbf69b52049642b1f7fc602c16386,0,1,16710,0,4,67,4,10277,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
5d56e1b4ed1e0062ff1aa4c1b8ff424c4df48b465ba005c2f1a2aefd00428f88,0,0,15492,0,3,208,3,7500,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
f4e11de49e51b2676b20906dfeea6ee0ed2534e14b0d1928fafe591e8bfac948,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
02567a8ad47c1bff937a64c133a796ce203368028bc84d2e966e03bfcf53f939,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
2b9250facbd6cfe539d777e160ed380eb8338f673d11cc1270003d680f5142f2,0,0,13148,0,4,68,4,5508,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,9
f0bf5e7350364e13f540fc762f3eb6576e309f4fecc1bd54a686db92fcc5f141,0,1,16646,0,4,67,4,9717,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
09053f16bc99c0447e2ccbbe445973b02d34484383d31a604ff2acec17762b1c,0,1,17377,0,4,67,4,10768,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,13
e4fcb681c2bff11e0527de2bb4f82f6f30c609ccda3e55285928a7f4fe990da0,0,0,14093,0,4,68,4,5929,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
7fb805a95ade673c94d5dc79c95495ad6612ed9885ad1dc9e973766c7c5fc842,0,1,16515,0,4,67,4,9782,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
7a2ed1f68a8448455db1e562c28eb4b1c42e4c78a6847e83b7636623b9c7879b,0,0,14326,0,4,68,4,6666,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,8
